-1.06811523438,-1.06811523438
-4.34875488281,-4.34875488281
-5.87463378906,-5.87463378906
-6.33239746094,-6.33239746094
-5.64575195312,-5.64575195312
-3.96728515625,-3.96728515625
-2.44140625,-2.44140625
-1.8310546875,-1.8310546875
-1.37329101562,-1.37329101562
-1.220703125,-1.220703125
-0.991821289062,-0.991821289062
-0.6103515625,-0.6103515625
-0.457763671875,-0.457763671875
-0.228881835938,-0.228881835938
0.0762939453125,0.0762939453125
0.0,0.0
0.152587890625,0.152587890625
0.457763671875,0.457763671875
0.534057617188,0.534057617188
0.457763671875,0.457763671875
0.457763671875,0.457763671875
0.381469726562,0.381469726562
0.534057617188,0.534057617188
0.457763671875,0.457763671875
0.686645507812,0.686645507812
0.839233398438,0.839233398438
1.06811523438,1.06811523438
1.06811523438,1.06811523438
0.991821289062,0.991821289062
0.686645507812,0.686645507812
0.839233398438,0.839233398438
0.91552734375,0.91552734375
1.06811523438,1.06811523438
1.14440917969,1.14440917969
1.14440917969,1.14440917969
1.06811523438,1.06811523438
1.37329101562,1.37329101562
1.220703125,1.220703125
1.37329101562,1.37329101562
1.220703125,1.220703125
1.44958496094,1.44958496094
1.44958496094,1.44958496094
1.37329101562,1.37329101562
1.52587890625,1.52587890625
1.44958496094,1.44958496094
1.52587890625,1.52587890625
1.37329101562,1.37329101562
1.29699707031,1.29699707031
1.44958496094,1.44958496094
1.220703125,1.220703125
1.220703125,1.220703125
1.220703125,1.220703125
0.991821289062,0.991821289062
0.991821289062,0.991821289062
0.762939453125,0.762939453125
0.91552734375,0.91552734375
0.686645507812,0.686645507812
0.839233398438,0.839233398438
0.6103515625,0.6103515625
0.30517578125,0.30517578125
0.0762939453125,0.0762939453125
-0.228881835938,-0.228881835938
-0.0762939453125,-0.0762939453125
-0.457763671875,-0.457763671875
-0.762939453125,-0.762939453125
-1.06811523438,-1.06811523438
-1.06811523438,-1.06811523438
-0.91552734375,-0.91552734375
-0.91552734375,-0.91552734375
-1.06811523438,-1.06811523438
-1.14440917969,-1.14440917969
-1.14440917969,-1.14440917969
-0.991821289062,-0.991821289062
-0.686645507812,-0.686645507812
-0.457763671875,-0.457763671875
-0.381469726562,-0.381469726562
-0.381469726562,-0.381469726562
-0.30517578125,-0.30517578125
-0.381469726562,-0.381469726562
-0.228881835938,-0.228881835938
-0.30517578125,-0.30517578125
0.0,0.0
0.0762939453125,0.0762939453125
0.0,0.0
-0.0762939453125,-0.0762939453125
-0.0762939453125,-0.0762939453125
0.152587890625,0.152587890625
0.0,0.0
0.381469726562,0.381469726562
0.30517578125,0.30517578125
0.152587890625,0.152587890625
0.0762939453125,0.0762939453125
0.0762939453125,0.0762939453125
0.228881835938,0.228881835938
0.381469726562,0.381469726562
0.30517578125,0.30517578125
0.228881835938,0.228881835938
0.228881835938,0.228881835938
0.457763671875,0.457763671875
0.534057617188,0.534057617188
0.457763671875,0.457763671875
0.30517578125,0.30517578125
0.534057617188,0.534057617188
0.6103515625,0.6103515625
0.6103515625,0.6103515625
0.534057617188,0.534057617188
0.457763671875,0.457763671875
0.457763671875,0.457763671875
0.534057617188,0.534057617188
