383021141594	129
383021141811	128
383021142028	128
383021142263	128
383021142477	128
383021142705	128
383021142948	128
383021143196	0
383021143389	0
383021143614	0
383021143902	0
383021144157	0
383021144415	0
383021144672	0
383021144922	0
383021145174	0
383021145425	0
383021145682	0
383021145898	0
383021146112	0
383021146326	0
383021146556	0
383021146792	0
383021147058	0
383021147289	0
383021147527	0
383021147761	0
383021147954	0
383021148155	0
383021148356	0
383021148590	0
383021148796	0
383021149000	0
383021149215	0
383021149410	0
383021149657	0
383021149874	0
383021150095	0
383021150304	0
383021150491	0
383021150667	0
383021150850	0
383021151026	0
383021151206	0
383021151394	0
383021151583	0
383021151763	0
383021151973	0
383021152163	0
383021152396	0
383021152627	0
383021152820	0
383021153036	0
383021153261	0
383021153466	0
383021153686	0
383021153873	0
383021154079	0
383021154303	0
383021154535	0
383021154767	0
383021155029	0
383021155280	0
383021155546	0
383021155760	0
383021155998	0
383021156243	0
383021156477	0
383021156685	0
383021156897	0
383021157109	0
383021157324	0
383021157545	0
383021157765	0
383021158009	0
383021158249	0
383021158478	0
383021158694	0
383021158914	0
383021159139	0
383021159352	0
383021159545	0
383021159721	128
383021159893	0
383021160070	128
383021160268	0
383021160479	0
383021160666	0
383021160852	0
383021161039	0
383021161306	128
383021161566	0
383021161806	0
383021161997	0
383021162179	0
383021162362	0
383021162571	0
383021162787	0
383021162993	0
383021163179	0
383021163353	0
383021163527	0
383021163713	0
383021163915	0
383021164108	0
383021164291	0
383021164465	0
383021164637	0
383021164823	0
383021165071	0
383021165302	0
383021165513	0
383021165691	0
383021165872	0
383021166080	0
383021166298	0
383021166498	0
383021166681	0
383021166857	0
383021167034	0
383021167214	0
383021167392	0
383021167561	0
383021167727	0
383021167897	0
383021168100	0
383021168320	128
383021168527	0
383021168720	0
383021168923	0
383021169174	128
383021169416	128
383021169640	128
383021169841	0
383021170035	0
383021170254	0
383021170466	0
383021170673	0
383021170874	0
383021171078	0
383021171288	0
383021171477	0
383021171659	0
383021171873	0
383021172133	0
383021172365	0
383021172577	0
383021172786	0
383021173021	0
383021173239	0
383021173440	0
383021173665	0
383021173928	128
383021174171	0
383021174373	0
383021174557	0
383021174751	0
383021174993	0
383021175245	0
383021175494	0
383021175730	0
383021175944	0
383021176148	0
383021176342	0
383021176532	0
383021176707	0
383021176876	0
383021177108	0
383021177390	128
383021177654	128
383021177910	0
383021178114	0
383021178310	0
383021178511	0
383021178734	0
383021178997	128
383021179256	0
383021179495	0
383021179718	0
383021179922	0
383021180118	0
383021180290	128
383021180460	128
383021180624	0
383021180799	0
383021181066	0
383021181312	0
383021181538	0
383021181763	0
383021181983	0
383021182200	0
383021182405	0
383021182615	0
383021182834	0
383021183065	0
383021183301	0
383021183535	0
383021183757	0
383021183975	0
383021184188	0
383021184406	0
383021184630	0
383021184864	0
383021185094	0
383021185334	0
383021185588	0
383021185843	0
383021186089	0
383021186336	0
383021186568	0
383021186800	0
383021187027	0
