383013274575	0
383013274831	8
383013275087	8
383013275343	8
383013275599	8
383013275855	8
383013276111	0
383013276367	8
383013276623	8
383013276879	0
383013277135	8
383013277391	8
383013277647	8
383013277903	8
383013278159	0
383013278415	0
383013278671	8
383013278927	8
383013279183	8
383013279439	0
383013279695	0
383013279951	0
383013280207	0
383013280463	8
383013280719	8
383013280975	8
383013281231	8
383013281487	8
383013281743	8
383013281999	8
383013282255	8
383013282511	8
383013282767	8
383013283023	8
383013283279	8
383013283535	8
383013283791	8
383013284047	8
383013284303	8
383013284559	8
383013284815	0
383013285071	24
383013285327	0
383013285583	0
383013285839	0
383013286095	0
383013286351	0
383013286607	0
383013286863	0
383013287119	0
383013287375	0
383013287631	0
383013287887	0
383013288143	16
383013288399	0
383013288655	0
383013288911	0
383013289167	0
383013289423	0
383013289679	0
383013289935	0
383013290191	0
383013290447	0
383013290703	0
383013290959	0
383013291215	0
383013291471	0
383013291727	0
383013291983	0
383013292239	0
383013292495	0
383013292751	0
383013293007	0
383013293263	0
383013293519	0
383013293775	0
383013294031	0
383013294287	0
383013294543	8
383013294799	0
383013295055	8
383013295311	0
383013295567	0
383013295823	0
383013296079	0
383013296335	0
383013296591	0
383013296847	0
383013297103	0
383013297359	0
383013297615	0
383013297871	0
383013298127	0
383013298383	0
383013298639	0
383013298895	0
383013299151	0
383013299407	0
383013299663	24
383013299919	16
383013300175	0
383013300431	0
383013300687	0
383013300943	0
383013301199	0
383013301455	0
383013301711	0
383013301967	0
383013302223	0
383013302479	0
383013302735	0
383013302991	0
383013303247	0
383013303503	0
383013303759	0
383013304015	0
383013304271	0
383013304527	0
383013304783	0
383013305039	0
383013305295	0
383013305551	0
383013305807	0
383013306063	16
383013306319	0
383013306575	0
383013306831	16
383013307087	0
383013307343	0
383013307599	0
383013307855	0
383013308111	0
383013308367	0
383013308623	0
383013308879	0
383013309135	0
383013309391	0
383013309647	0
383013309903	0
383013310159	0
383013310415	0
383013310671	0
383013310927	16
383013311183	16
383013311439	24
383013311695	16
383013311951	16
383013312207	16
383013312463	16
383013312719	16
383013312975	16
383013313231	0
383013313487	0
383013313743	0
383013313999	0
383013314255	0
383013314511	0
383013314767	0
383013315023	0
383013315279	0
383013315535	0
383013315791	0
383013316047	0
383013316303	0
383013316559	0
383013316815	0
383013317071	0
383013317327	0
383013317583	0
383013317839	0
383013318095	0
383013318351	0
383013318607	16
383013318863	0
383013319119	0
383013319375	0
383013319631	0
383013319887	0
383013320143	0
383013320399	0
383013320655	0
383013320911	0
383013321167	0
383013321423	0
383013321679	0
383013321935	0
383013322191	0
383013322447	0
383013322703	16
383013322959	0
383013323215	0
383013323471	0
383013323727	0
383013323983	0
383013324239	0
383013324495	0
383013324751	0
383013325007	0
383013325263	0
383013325519	0
383013325775	0
383013326031	0
383013326287	0
383013326543	0
383013326799	0
383013327055	0
383013327311	0
383013327567	0
383013327823	0
383013328079	0
383013328335	0
383013328591	0
383013328847	0
383013329103	0
383013329359	0
383013329615	0
383013329871	0
383013330127	0
383013330383	0
383013330639	0
383013330895	0
383013331151	0
383013331407	0
383013331663	0
383013331919	0
383013332175	0
383013332431	0
383013332687	0
383013332943	0
383013333199	0
383013333455	0
383013333711	0
383013333967	0
383013334223	0
383013334479	0
383013334735	0
383013334991	0
383013335247	0
383013335503	0
383013335759	0
383013336015	0
383013336271	0
383013336527	0
383013336783	0
383013337039	0
383013337295	16
383013337551	0
383013337807	0
383013338063	0
383013338319	0
383013338575	0
383013338831	0
383013339087	0
383013339343	0
383013339599	0
383013339855	0
383013340111	0
383013340367	0
383013340623	0
383013340879	0
383013341135	0
383013341391	0
383013341647	0
383013341903	0
383013342159	0
383013342415	0
383013342671	0
383013342927	0
383013343183	0
383013343439	0
383013343695	0
383013343951	0
383013344207	0
383013344463	0
383013344719	0
383013344975	0
383013345231	0
383013345487	0
383013345743	0
383013345999	0
383013346255	0
383013346511	0
383013346767	0
383013347023	0
383013347279	0
383013347535	0
383013347791	0
383013348047	0
383013348303	0
383013348559	0
383013348815	0
383013349071	0
383013349327	0
383013349583	0
383013349839	0
383013350095	0
383013350351	0
383013350607	0
383013350863	0
383013351119	0
383013351375	0
383013351631	0
383013351887	0
383013352143	0
383013352399	0
383013352655	0
383013352911	0
383013353167	0
383013353423	0
383013353679	0
383013353935	0
383013354191	0
383013354447	0
383013354703	0
383013354959	0
383013355215	0
383013355471	0
383013355727	8
383013355983	8
383013356239	0
383013356495	16
383013356751	24
383013357007	0
383013357263	0
383013357519	0
383013357775	0
383013358031	0
383013358287	0
383013358543	0
383013358799	0
383013359055	0
383013359311	0
383013359567	0
383013359823	0
383013360079	0
383013360335	0
383013360591	0
383013360847	0
383013361103	0
383013361359	0
383013361615	0
383013361871	0
383013362127	0
383013362383	0
383013362639	0
383013362895	0
383013363151	0
383013363407	0
383013363663	0
383013363919	0
383013364175	0
383013364431	0
383013364687	0
383013364943	0
383013365199	0
383013365455	0
383013365711	0
383013365967	16
383013366223	0
383013366479	0
383013366735	0
383013366991	0
383013367247	0
383013367503	0
383013367759	0
383013368015	0
383013368271	0
383013368527	0
383013368783	0
